"ID","movie_id","explod_expl","pem_expl","score","time","title"
"5c15dcde-007d-4b3f-ac7d-a3d629d9c9f8","2628","""Like the movies """"Star Wars: Episode V – The Empire Strikes Back"""" and """"Star Wars: Episode VI – Return of the Jedi"""" and """"Star Wars: Episode IV – A New Hope"""" that has the director George Lucas watch """"Star Wars: Episode I – The Phantom Menace"""" that has the same property""","""Like the movie """"Star Wars: Episode VI – Return of the Jedi"""" and """"Star Wars: Episode V – The Empire Strikes Back"""" and """"Star Wars: Episode IV – A New Hope"""" that is part of the series Star Wars watch """"Star Wars: Episode I – The Phantom Menace"""" that has the same property""","0.10261872410774231","Fri Apr 21 2023 12:24:50 GMT-0300 (Horário Padrão de Brasília)","Star Wars: Episode I – The Phantom Menace"
"b433b19b-b184-4bfa-ba9c-90c6329313ac","1196","""Like the movie """"Men in Black"""" that has the director George Lucas watch """"Star Wars: Episode V – The Empire Strikes Back"""" that has the same property""","""Like the movie """"Batman"""" that has the cast member Billy Dee Williams watch """"Star Wars: Episode V – The Empire Strikes Back"""" that has the same property""","0.1714002788066864","Mon Apr 17 2023 11:05:39 GMT-0300 (Horário Padrão de Brasília)","Star Wars: Episode V – The Empire Strikes Back"
"b433b19b-b184-4bfa-ba9c-90c6329313ac","1198","""Like the movie """"Men in Black"""" that has the director George Lucas watch """"Raiders of the Lost Ark"""" that has the same property""","""Like the movie """"The Lord of the Rings: The Fellowship of the Ring"""" and """"The Lord of the Rings: The Return of the King"""" that has the cast member John Rhys-Davies watch """"Raiders of the Lost Ark"""" that has the same property""","0.17504645884037018","Mon Apr 17 2023 11:05:39 GMT-0300 (Horário Padrão de Brasília)","Raiders of the Lost Ark"
"b433b19b-b184-4bfa-ba9c-90c6329313ac","1210","""Like the movie """"Men in Black"""" that has the director George Lucas watch """"Star Wars: Episode VI – Return of the Jedi"""" that has the same property""","""Like the movie """"Batman"""" that has the cast member Billy Dee Williams watch """"Star Wars: Episode VI – Return of the Jedi"""" that has the same property""","0.16016562283039093","Mon Apr 17 2023 11:05:39 GMT-0300 (Horário Padrão de Brasília)","Star Wars: Episode VI – Return of the Jedi"
"b433b19b-b184-4bfa-ba9c-90c6329313ac","2028","""Like the movies """"Braveheart"""" and """"The Matrix"""" and """"Gladiator"""" that won or was nominated to the Academy Award for Best Sound Mixing watch """"Saving Private Ryan"""" that has the same property""","""Like the movie """"The Godfather"""" and """"The Godfather Part II"""" and """"Braveheart"""" that won or was nominated to the Academy Award for Best Original Dramatic Score watch """"Saving Private Ryan"""" that has the same property""","0.17251619696617126","Mon Apr 17 2023 11:05:39 GMT-0300 (Horário Padrão de Brasília)","Saving Private Ryan"
"b433b19b-b184-4bfa-ba9c-90c6329313ac","260","""Like the movie """"Men in Black"""" that has the director George Lucas watch """"Star Wars: Episode IV – A New Hope"""" that has the same property""","""Like the movie """"Batman"""" that has the cast member Garrick Hagon watch """"Star Wars: Episode IV – A New Hope"""" that has the same property""","0.20329618453979492","Mon Apr 17 2023 11:05:39 GMT-0300 (Horário Padrão de Brasília)","Star Wars: Episode IV – A New Hope"
"3887e896-3fa0-477d-be09-af967ba31f91","10","""Like the movies """"Die Hard"""" and """"Raiders of the Lost Ark"""" and """"Aliens"""" that has the genre action film watch """"GoldenEye"""" that has the same property""","""Like the movie """"Léon: The Professional"""" and """"The Fifth Element"""" that has the composer Éric Serra watch """"GoldenEye"""" that has the same property""","0.27701106667518616","Fri Apr 14 2023 15:59:16 GMT-0300 (Brasilia Standard Time)","GoldenEye"
"3887e896-3fa0-477d-be09-af967ba31f91","110","""Like the movies """"Die Hard"""" and """"Raiders of the Lost Ark"""" and """"Aliens"""" that has the genre action film watch """"Braveheart"""" that has the same property""","""Like the movie """"Forrest Gump"""" and """"E.T. the Extra-Terrestrial"""" and """"The Fugitive"""" and """"Indiana Jones and the Last Crusade"""" and """"Die Hard"""" and """"Saving Private Ryan"""" and """"Terminator 2: Judgment Day"""" and """"Aliens"""" and """"The Fifth Element"""" and """"Speed"""" and """"Clear and Present Danger"""" that won or was nominated to the Academy Award for Best Sound Editing watch """"Braveheart"""" that has the same property""","0.4341580271720886","Fri Apr 14 2023 15:59:16 GMT-0300 (Brasilia Standard Time)","Braveheart"
"3887e896-3fa0-477d-be09-af967ba31f91","1196","""Like the movies """"Die Hard"""" and """"Raiders of the Lost Ark"""" and """"Aliens"""" that has the genre action film watch """"Star Wars: Episode V – The Empire Strikes Back"""" that has the same property""","""Like the movie """"Indiana Jones and the Last Crusade"""" that has the cast member Michael Sheard watch """"Star Wars: Episode V – The Empire Strikes Back"""" that has the same property""","0.2642110586166382","Fri Apr 14 2023 15:59:16 GMT-0300 (Brasilia Standard Time)","Star Wars: Episode V – The Empire Strikes Back"
"3887e896-3fa0-477d-be09-af967ba31f91","1210","""Like the movies """"Die Hard"""" and """"Raiders of the Lost Ark"""" and """"Aliens"""" that has the genre action film watch """"Star Wars: Episode VI – Return of the Jedi"""" that has the same property""","""Like the movie """"Raiders of the Lost Ark"""" that has the producer Howard Kazanjian watch """"Star Wars: Episode VI – Return of the Jedi"""" that has the same property""","0.2564241886138916","Fri Apr 14 2023 15:59:16 GMT-0300 (Brasilia Standard Time)","Star Wars: Episode VI – Return of the Jedi"
"3887e896-3fa0-477d-be09-af967ba31f91","150","""Like the movies """"Die Hard"""" and """"E.T. the Extra-Terrestrial"""" and """"Raiders of the Lost Ark"""" that won or was nominated to the Academy Award for Best Sound Mixing watch """"Apollo 13"""" that has the same property""","""Like the movie """"E.T. the Extra-Terrestrial"""" and """"Independence Day"""" and """"Aliens"""" and """"Groundhog Day"""" and """"The Fifth Element"""" and """"Stargate"""" and """"Blade Runner"""" and """"Alien"""" that won or was nominated to the Hugo Award for Best Dramatic Presentation watch """"Apollo 13"""" that has the same property""","0.34656745195388794","Fri Apr 14 2023 15:59:16 GMT-0300 (Brasilia Standard Time)","Apollo 13"
"537542f2-31b4-4ab6-a6ef-25fed9d64258","1","""Like the movies """"The Green Mile"""" and """"Cast Away"""" that has the cast member Tom Hanks watch """"Toy Story"""" that has the same property""","""Like the movie """"Star Wars: Episode IV – A New Hope"""" that won or was nominated to the Special Achievement Academy Award watch """"Toy Story"""" that has the same property""","0.10759423673152924","Thu Apr 20 2023 12:21:22 GMT-0300 (Horário Padrão de Brasília)","Toy Story"
"537542f2-31b4-4ab6-a6ef-25fed9d64258","10","""Like the movies """"Braveheart"""" and """"Batman Forever"""" and """"Star Wars: Episode IV – A New Hope"""" that has the genre action film watch """"GoldenEye"""" that has the same property""","""Like the movie """"Batman Begins"""" and """"The Dark Knight"""" that has the costume designer Lindy Hemming watch """"GoldenEye"""" that has the same property""","0.11330541223287582","Thu Apr 20 2023 12:21:22 GMT-0300 (Horário Padrão de Brasília)","GoldenEye"
"537542f2-31b4-4ab6-a6ef-25fed9d64258","1196","""Like the movies """"Braveheart"""" and """"Batman Forever"""" and """"Star Wars: Episode IV – A New Hope"""" that has the genre action film watch """"Star Wars: Episode V – The Empire Strikes Back"""" that has the same property""","""Like the movie """"Star Wars: Episode IV – A New Hope"""" that is part of the series Star Wars Trilogy watch """"Star Wars: Episode V – The Empire Strikes Back"""" that has the same property""","0.099325031042099","Thu Apr 20 2023 12:21:22 GMT-0300 (Horário Padrão de Brasília)","Star Wars: Episode V – The Empire Strikes Back"
"537542f2-31b4-4ab6-a6ef-25fed9d64258","1210","""Like the movies """"Braveheart"""" and """"Batman Forever"""" and """"Star Wars: Episode IV – A New Hope"""" that has the genre action film watch """"Star Wars: Episode VI – Return of the Jedi"""" that has the same property""","""Like the movie """"Star Wars: Episode IV – A New Hope"""" that is part of the series Star Wars Trilogy watch """"Star Wars: Episode VI – Return of the Jedi"""" that has the same property""","0.13019834458827972","Thu Apr 20 2023 12:21:22 GMT-0300 (Horário Padrão de Brasília)","Star Wars: Episode VI – Return of the Jedi"
"537542f2-31b4-4ab6-a6ef-25fed9d64258","150","""Like the movies """"Braveheart"""" and """"Batman Forever"""" and """"Star Wars: Episode IV – A New Hope"""" that won or was nominated to the Academy Award for Best Sound Mixing watch """"Apollo 13"""" that has the same property""","""Like the movie """"Cast Away"""" that has the screenwriter William Broyles, Jr. watch """"Apollo 13"""" that has the same property""","0.1308988332748413","Thu Apr 20 2023 12:21:22 GMT-0300 (Horário Padrão de Brasília)","Apollo 13"
"2fff537b-f60f-4762-a300-e651a85c83e7","1089","""Like the movies """"Rocky II"""" and """"Rocky III"""" and """"Rocky IV"""" that has the narrative location Los Angeles watch """"Reservoir Dogs"""" that has the same property""","""Like the movie """"The Godfather Part II"""" and """"Fight Club"""" that has the genre flashback film watch """"Reservoir Dogs"""" that has the same property""","0.0837533250451088","Thu Apr 13 2023 11:22:20 GMT-0300 (Horário Padrão de Brasília)","Reservoir Dogs"
"2fff537b-f60f-4762-a300-e651a85c83e7","1193","""Like the movies """"The Wolf of Wall Street"""" and """"Goodfellas"""" and """"The Godfather Part II"""" that won or was nominated to the Academy Award for Best Director watch """"One Flew Over the Cuckoo's Nest"""" that has the same property""","""Like the movie """"The Godfather"""" and """"The Godfather Part II"""" that won or was nominated to the Academy Award for Best Original Dramatic Score watch """"One Flew Over the Cuckoo's Nest"""" that has the same property""","0.09533345699310303","Thu Apr 13 2023 11:22:20 GMT-0300 (Horário Padrão de Brasília)","One Flew Over the Cuckoo's Nest"
"2fff537b-f60f-4762-a300-e651a85c83e7","1198","""Like the movies """"The Wolf of Wall Street"""" and """"Goodfellas"""" and """"The Godfather Part II"""" that won or was nominated to the Academy Award for Best Director watch """"Raiders of the Lost Ark"""" that has the same property""","""Like the movie """"Rocky"""" and """"The Godfather Part II"""" and """"The Godfather Part III"""" and """"The Godfather"""" and """"Goodfellas"""" and """"The Wolf of Wall Street"""" that won or was nominated to the Academy Award for Best Director watch """"Raiders of the Lost Ark"""" that has the same property""","0.06212426349520683","Thu Apr 13 2023 11:22:20 GMT-0300 (Horário Padrão de Brasília)","Raiders of the Lost Ark"
"2fff537b-f60f-4762-a300-e651a85c83e7","1222","""Like the movies """"The Wolf of Wall Street"""" and """"Goodfellas"""" and """"The Godfather Part II"""" that won or was nominated to the Academy Award for Best Writing, Adapted Screenplay watch """"Full Metal Jacket"""" that has the same property""","""Like the movie """"The Godfather Part II"""" and """"The Godfather"""" and """"Goodfellas"""" and """"The Wolf of Wall Street"""" that won or was nominated to the Academy Award for Best Writing, Adapted Screenplay watch """"Full Metal Jacket"""" that has the same property""","0.0654819905757904","Thu Apr 13 2023 11:22:20 GMT-0300 (Horário Padrão de Brasília)","Full Metal Jacket"
"2fff537b-f60f-4762-a300-e651a85c83e7","2028","""Like the movies """"The Wolf of Wall Street"""" and """"Goodfellas"""" and """"The Godfather Part II"""" that won or was nominated to the Academy Award for Best Director watch """"Saving Private Ryan"""" that has the same property""","""Like the movie """"The Godfather"""" and """"The Godfather Part II"""" that won or was nominated to the Academy Award for Best Original Dramatic Score watch """"Saving Private Ryan"""" that has the same property""","0.06540378928184509","Thu Apr 13 2023 11:22:20 GMT-0300 (Horário Padrão de Brasília)","Saving Private Ryan"
"330036ae-330c-4fff-b455-ff819ae8adec","1196","""Like the movies """"Braveheart"""" and """"Contact"""" and """"The Matrix"""" that won or was nominated to the Academy Award for Best Sound Mixing watch """"Star Wars: Episode V – The Empire Strikes Back"""" that has the same property""","""Like the movie """"The Lion King"""" that has the cast member James Earl Jones watch """"Star Wars: Episode V – The Empire Strikes Back"""" that has the same property""","0.11450642347335815","Sun Apr 23 2023 23:09:14 GMT-0300 (Brasilia Standard Time)","Star Wars: Episode V – The Empire Strikes Back"
"330036ae-330c-4fff-b455-ff819ae8adec","1198","""Like the movies """"Braveheart"""" and """"Contact"""" and """"The Matrix"""" that won or was nominated to the Academy Award for Best Sound Mixing watch """"Raiders of the Lost Ark"""" that has the same property""","""Like the movie """"Good Will Hunting"""" and """"The Matrix"""" and """"Braveheart"""" and """"Jerry Maguire"""" and """"Crouching Tiger, Hidden Dragon"""" and """"The Shawshank Redemption"""" and """"The Dark Knight"""" that won or was nominated to the Academy Award for Best Film Editing watch """"Raiders of the Lost Ark"""" that has the same property""","0.0970797911286354","Sun Apr 23 2023 23:09:14 GMT-0300 (Brasilia Standard Time)","Raiders of the Lost Ark"
"330036ae-330c-4fff-b455-ff819ae8adec","1210","""Like the movies """"Braveheart"""" and """"Contact"""" and """"The Matrix"""" that won or was nominated to the Academy Award for Best Sound Mixing watch """"Star Wars: Episode VI – Return of the Jedi"""" that has the same property""","""Like the movie """"The Lion King"""" that has the cast member James Earl Jones watch """"Star Wars: Episode VI – Return of the Jedi"""" that has the same property""","0.09252581745386124","Sun Apr 23 2023 23:09:14 GMT-0300 (Brasilia Standard Time)","Star Wars: Episode VI – Return of the Jedi"
"330036ae-330c-4fff-b455-ff819ae8adec","150","""Like the movies """"Braveheart"""" and """"Contact"""" and """"The Matrix"""" that won or was nominated to the Academy Award for Best Sound Mixing watch """"Apollo 13"""" that has the same property""","""Like the movie """"Contact"""" that has the cast member Geoffrey Blake watch """"Apollo 13"""" that has the same property""","0.09028021991252899","Sun Apr 23 2023 23:09:14 GMT-0300 (Brasilia Standard Time)","Apollo 13"
"330036ae-330c-4fff-b455-ff819ae8adec","2028","""Like the movies """"Braveheart"""" and """"Contact"""" and """"The Matrix"""" that won or was nominated to the Academy Award for Best Sound Mixing watch """"Saving Private Ryan"""" that has the same property""","""Like the movie """"Contact"""" that has the cast member Max Martini watch """"Saving Private Ryan"""" that has the same property""","0.1407434493303299","Sun Apr 23 2023 23:09:14 GMT-0300 (Brasilia Standard Time)","Saving Private Ryan"
